id,title,section_id,template_id,type_id,priority_id,milestone_id,refs,created_by,created_on,updated_by,updated_on,estimate,estimate_forecast,suite_id,custom_automation_type,custom_description,custom_preconds,custom_steps,custom_expected,custom_steps_separated,custom_mission,custom_goals,section_hierarchy,section_parent_id,section_description
3424967,'PACSPC' Providers includes 2D and 3D pulls,57244,1,7,2,"","GATE-26, GATE-40",24,1517336084,9,1526670765,"","",4445,0,"The default 'Provider' configuration shall include a federated worklist for the InTouch 'Test' PACS that includes a 2D and a 3D provider so that a user of the eUnity application can view 3D or the Multi-Planer Reconstructions (MPRs) of the Study.

Creation of the 'Provider' requires the 'Test' PACS AE Titles to be configured for the Provider to work.","","1. SSH into eUnity server
2. Go to:  `/var/lib/eunity/server/default/conf/eunity`
3. Open file: `eunity-provider-config.xml`
4. Check value for `<instanceLocationProviderClass>` statement","File should contain: 

`<instanceLocationProviderClass>com.clientoutlook.dcm4chee.providers.Dcm4cheeDICOMPullInstanceLocationProvider</instanceLocationProviderClass>`","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3427034,Empty eUnity Cache,57244,1,7,2,"","GATE-29, GATE-44",24,1517424358,9,1526942515,"","",4445,0,The study cache of the eUnity system shall be empty so that the VM image does not contain unnecessary data making the archive file larger than required.,"","1. Go to `https://<IP>/dcm4chee-web/`
2. Login with an eUnity username/password
3. Check the following DCM4CHEE folders: 
    * `Folder`
    * `Trash`","* The study cache folder contains no DICOM studies.
* The Trash folder contains no 'deleted' DICOM studies.

","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3427037,InTouch branding on eUnity enterprise DICOM viewer,57244,1,7,2,"","GATE-30, GATE-50",24,1517426817,9,1526671138,"","",4445,0,The InTouch PACS Viewer shall be branded as InTouch so that the application is completely white labeled,"","1. Go to `https://<IP>/e/`
2. Make sure the following pages have the InTouch logo in place:
    * The landing webpage (ie; `https://<IP>/e/`)
    * The web browser tab (favicon)
    * The 'Help' section shall have the OEM branding removed (`https://<IP>/e/docs/`)
    * The splashscreen as the study loads
    * The study view page (lower right corner)
    * InTouch branding on InTouch DICOM Viewer on expired links
1. SSH into eUnityServer
2. Open file: `/var/lib/eunity/server/default/conf/eunity/branding/custom.properties`","1. All company logos are in place.
2. File `/var/lib/eunity/server/default/conf/eunity/branding/custom.properties` has the following content:
    * ProductName=InTouch Imaging
    * ViewerTitle=InTouch Imaging
    * LogoutTitle=InTouch Imaging Logout
    * LoginTitle=InTouch Imaging Login
    * SearchTitle=InTouch Imaging Study Search
    * AboutBoxTitle=InTouch Health's Telehealth Network & Services Deliver High-Quality Clinical Care To Any Patient, At Any Time, While Reducing Overall Costs.
    * AboutCompany=InTouch Health's Telehealth Network & Services Deliver High-Quality Clinical Care To Any Patient, At Any Time, While Reducing Overall Costs.
    * ChangePasswordTitle=Change Password
    * CompanyUrl=https://intouchhealth.com/
    * CompanyName=InTouch Health","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3439873,Display slice thickness,57244,1,7,2,"","GATE-42, GATE-45",24,1518028528,9,1526941180,"","",4445,0,"As an IRIS user, I want to view the CT slice thickness in the demographic data that is overlaid when viewing a study.

The CT DICOM slice thickness value shall be displayed when viewing 2D images
The CT DICOM slice thickness value shall be displayed when viewing Multi-Planer Reconstructions (MPRs)
The CT DICOM slice thickness value shall be displayed when viewing 3D images","","(this is for IRIS users so it must be verified on SSM or any other application where the user is identified as an IRIS user)

1. Go to ssmstaging.intouchiris.com
2. Login as a physician
3. Search for any patient (use *) and click on 'view study'.
4. Make sure Slice Thickness is visible in the lower left corner.
5. Select the screen layout tool (last tool on the right, with a black square screen icon)
6. From the MPR/3D section, select any of the MPR options.
7. Make sure Slice Thickness is visible in the lower left corner.
8. Using the screen layout tool, change the view for 3D
9. Make sure Slice Thickness is visible in the lower left corner (but not present in the 3D model)","Slice Thickness is visible in the lower left corner for 2D, 3D and MPR views. ","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3439874,Imaging Cert,57244,1,7,2,"","GATE-170, GATE-171",24,1518035294,9,1526671668,"","",4445,0,As an eUnity Imaging server I shall have the assembledImagingCert.jks cert by default.,1. Check Last Pass under 'imgviewer.intouchhealth.com cert' in the Shared Production folder for the correct keystorePass value,"1. SSH into eUnity server
2. `CD` to the following folders:
  * `/var/lib/eunity/server/default/conf/certificates/`
  * `/var/lib/eunity3D/3DProxy/standalone/configuration/eUnity3D/`
3. Open the following files:
  * `/var/lib/eunity/server/default/deploy/jboss-web.deployer/server.xml`:
  * `/var/lib/eunity3D/3DProxy/standalone/configuration/eUnity3D/config.xml`:
  * `/var/lib/eunity3D/3DProxy/standalone/configuration/standalone.xml`:

","* The following certs are present:
  * `/var/lib/eunity/server/default/conf/certificates/imgviewer_intouchhealth_com.jks`
  * `/var/lib/eunity3D/3DProxy/standalone/configuration/eUnity3D/imgviewer_intouchhealth_com.jks`

* These files contains the following:
  * `/var/lib/eunity/server/default/deploy/jboss-web.deployer/server.xml`:
      * `keystoreFile='${jboss.server.home.dir}/conf/certificates/imgviewer_intouchhealth_com.jks'`
      * `keystorePass={The-value-from-lastPass}`
  * `/var/lib/eunity3D/3DProxy/standalone/configuration/eUnity3D/config.xml`:
      * `<keyStoreFile>eUnity3D/imgviewer_intouchhealth_com.jks</keyStoreFile>`
      * `<keyStorePass>{The-value-from-lastPass}</keyStorePass>`
  * `/var/lib/eunity3D/3DProxy/standalone/configuration/standalone.xml`:
      * `<keystore path='eUnity3D/imgviewer_intouchhealth_com.jks' relative-to='jboss.server.config.dir' keystore-password={The-value-from-lastPass}/>`
","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3450667,No preset minimum patient search requirements,57244,1,7,2,"","GATE-27,GATE-28",9,1518548438,9,1518787391,"","",4445,0,"Each provider shall not enforce a minimum search requirements so that a user does not have to enter a minimum number letters of the patient name, minimum number of numbers of the Patient ID or Accession ID, or specify a date range prior to searching.","","In the  file located in , each default provider (IRIS, PACSPC2, and PACSPC3) properties has the search criteria set as below:

1. SSH into eUnity server
2. Go to `/var/lib/eunity/server/default/conf/eunity` directory
3. Open `eunity-provider-config.xml` file
4. Search for the following default providers:
  * `IRISPACS`
  * `PACSPC2`
  * `PACSPC3`","Each default provider in `/var/lib/eunity/server/default/conf/eunity/eunity-provider-config.xml` contains these lines:

	<!-- Search List constraints -->
		<studyLimit>1000</studyLimit>
		<minimumPatientNameLength>0</minimumPatientNameLength>
		<minimumPatientIdLength>0</minimumPatientIdLength>
		<minimumAccessionNumberLength>0</minimumAccessionNumberLength>
		<maximumDateRangeSpan>0</maximumDateRangeSpan>","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3450668,Monitor Layout selection on mobile devices,57244,1,7,2,"","GATE-43,GATE-46",9,1518549014,9,1526497928,"","",4445,0,"As a Mobile Device, the Monitor Layout menu shall be scaled appropriately so that when selected all options selections are fully visible.
The Monitor Layout selection menu scales and automatically adjusts to fit the device in eUnity version 6.3.0-1414.

**Note**: The ESXi version of the image will not be used in the IRIS configuration and therefore does not apply at this time to this version of the Imaging module.","","## KVM host:
1. Launch eUnity viewer
2. Open a study on each of these devices:
  * iPhone / Safari
  * iPhone / IRIS app
  * iPad / Safari
  * iPad / IRIS app
3. Click on the black-screen-icon tool (first one from the right) to expand all the options (Study compare, 3D/MPR, Image, and Series)

##ESXi host:
1. Launch eUnity viewer
2. Open a study on each of these devices:
  * iPhone / Safari
  * iPad / Safari
3. Click on the black-screen-icon tool (first one from the right) to expand all the options (Study compare, 3D/MPR, Image, and Series)","Study compare, 3D/MPR, Image, and Series menus are fully visible when selected on mobile devices.","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3456273,MPR/3D view shall be enabled for both Flash and Chrome,57244,1,7,2,"","GATE-230,GATE-231",9,1518783324,9,1518783559,"","",4445,0,"","","1. SSH into eUnity server
2. Open `/var/lib/eunity/server/default/conf/eunity/eunity-config.properties` file","Verify that `/var/lib/eunity/server/default/conf/eunity/eunity-config.properties` file contains these lines:

    # Property to enable the MPR and 3D features (there can be individually controlled by user and userGroup through UserAccessMPR3D)
    #   Default: false
    EnableMPR3D=true

    # 
    # (TEMP) Property to enable the MPR and 3D features under Flash. Requires EnableMPR3D=true
    #   Default: true
    TempEnableMPR3DFlash=false

    # 
    # (TEMP) Property to enable the MPR and 3D features under Flash and Chrome. Requires EnableMPR3D=true and TempEnableMPR3DFlash=false
    #   Default: true
    # TempEnableMPR3DFlashChrome=true","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3456275,PACSPC2 provider configured,57244,1,7,2,"","GATE-223,GATE-224",9,1518787976,9,1526665449,"","",4445,0,"","","* eUnity server
1. SSH into eUnity server
2. Open `/var/lib/eunity/server/default/conf/eunity/eunity-provider-config.xml` file
* eUnity Viewer
1. Login to https://<IP>/e/
2. Click `Data Source` dropdown
* PACS
1. Login to `192.168.128.83:8080/dcm4chee-web3`
2. Go to `Application Entities`","• File `/var/lib/eunity/server/default/conf/eunity/eunity-provider-config.xml` contains these lines: 

    <service-instance name='PACSPC2' class='com.clientoutlook.providers.CustomProviderBundle'>
        <show-in-worklist>true</show-in-worklist>
        <friendly-name>PACSPC2</friendly-name>
        <instance-configuration>
            <properties>
                <!-- Update this to reflect the AE Title (if applicable).  Remove otherwise -->
                <defaultAET>PACSPC2</defaultAET>

* `Data Source` dropdown contains `PACSPC2`
* `192.168.128.83:8080/dcm4chee-web3` contains the following `AE`:
  * AE Title: PACSPC2
  * Port: 11112","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3456277,PACSPC3 provider configured,57244,1,7,2,"","GATE-223,GATE-225",9,1518788381,9,1526665944,"","",4445,0,"","","* eUnity server
1. SSH into eUnity server
2. Open `/var/lib/eunity/server/default/conf/eunity/eunity-provider-config.xml` file
* eUnity Viewer
1. Login to https://<IP>/e/
2. Click `Data Source` dropdown
* PACS
1. Login to `192.168.128.92:8080/dcm4chee-web3`
2. Go to `Application Entities`","• File `/var/lib/eunity/server/default/conf/eunity/eunity-provider-config.xml` contains these lines: 

    <service-instance name='PACSPC3' class='com.clientoutlook.providers.CustomProviderBundle'>
        <show-in-worklist>true</show-in-worklist>
        <friendly-name>PACSPC3</friendly-name>
        <instance-configuration>
            <properties>
                <!-- Update this to reflect the AE Title (if applicable).  Remove otherwise -->
                <defaultAET>PACSPC3</defaultAET>


* `Data Source` dropdown contains `PACSPC3`
* `192.168.128.92:8080/dcm4chee-web3` contains the following `AE`:
  * AE Title: PACSPC3
  * Port: 11112","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3456276,PACS-IRIS provider configured,57244,1,7,2,"","GATE-223,GATE-226",9,1518788287,24,1526675745,"","",4445,0,"","","* eUnity server
1. SSH into eUnity server
2. Open `/var/lib/eunity/server/default/conf/eunity/eunity-provider-config.xml` file
* eUnity Viewer
1. Login to `https://<IP>/e/`
2. Click `Data Source` dropdown
* PACS
1. Login to `<IP>/dcm4chee-web/`
2. Go to `AE Management`","• File `/var/lib/eunity/server/default/conf/eunity/eunity-provider-config.xml` contains these lines: 

    <service-instance name='IRISPACS' class='com.clientoutlook.providers.CustomProviderBundle'>
        <show-in-worklist>true</show-in-worklist>
        <friendly-name>IRISPACS</friendly-name>
        <instance-configuration>
            <properties>
                <!-- Update this to reflect the AE Title (if applicable).  Remove otherwise -->
                <defaultAET>DCM4CHEE</defaultAET>

* `Data Source` dropdown contains `IRISPACS`
* <IP>/dcm4chee-web contains the following `AE`:
  * AE Title: DCM4CHEE
  * Port: 11112","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3456499,AE Title set to 'INTOUCH',57244,1,7,2,"","GATE-220, GATE-221",24,1518805561,24,1526670762,"","",4445,0,"The DEFAULT AE Title of the eUnity Imaging Viewer should be 'INTOUCH'.
(This AE Title value need to change to an 'actual value' in order to be able to view studies.)",run the script to set <IP> and <DNS>,"1. Go to (for KVM: https://<IP>/dcm4chee-web) (for ESXi: https://<IP>/dcm4chee-web)
2. Then go to the `AE Management` tab
","Confirm that the table shows: 

* AE Title: INTOUCH is set in all the PACS servers for 128.206. (That is the manufacturing IP). ITHIMAGING400 is the .217 dev AE title
* Hostname: `localhost`
* Port: `11112`","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3465572,Display should default to HTML5 and fallback to Flash,57244,1,7,2,"","GATE-245, GATE-246",24,1519251731,9,1526658055,"","",4445,0,"When viewing a study, the eUnity Imaging Viewer should first try to use HTML5, and if not available should fallback to using flash.","","1. SSH into eUnity server
2. Go to: `/var/lib/eunity/server/default/conf/eunity/`
3. Open the file: `eunity-config.properties`

Note: use the 'find word' option to navigate directly the desired file section","Verify the viewer options are configured accordingly below:

    # The image viewer to use
    # Valid Values:
    # - - - - - - -FLASH - always use flash
    # - - - - - - -HTML - always use html
    # - - - - - - -AUTO or AUTOFLASH - if flash available, use flash, else use HTML
    # - - - - - - -AUTOHTML - if html available, use html, else use flash 
    #
    # Default: FLASH
    ViewerSelection=AUTOHTML
    IEViewerSelection=AUTOHTML
    ChromeViewerSelection=AUTOHTML","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
